Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID,Ship_Mode,Ship_Date
1141,1,1574,416,41156,0.09,46,0.57,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2012-08-05,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59909,EXPRESS AIR,2012-08-12
1082,8,1495,417,24063,0.02,31,0.69,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2011-11-09,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,32198,REGULAR AIR,2011-11-09
1084,12,1497,417,8062021,0.09,3,0.39,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2011-07-18,MEDIUM,OFFICE SUPPLIES,LABELS,32452,REGULAR AIR,2011-07-19
1088,9,1501,417,94536,0.01,25,0.04,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2012-04-27,HIGH,OFFICE SUPPLIES,ENVELOPES,33378,REGULAR AIR,2012-04-28
1097,4,1513,417,6181965,0.02,11,0.58,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2010-11-21,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,38917,REGULAR AIR,2010-11-28
1118,13,1544,417,11036,0.05,39,0.54,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2010-10-14,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,49986,REGULAR AIR,2010-10-16
1119,3,1545,417,5898,0,9,0.35,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2009-11-04,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50336,REGULAR AIR,2009-11-05
1083,13,1496,418,19233,0.01,44,0.44,KEN LONSDALE,ONTARIO,ONTARIO,CONSUMER,2012-11-01,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,32231,REGULAR AIR,2012-11-05
1095,3,1511,418,4153,0.04,4,0.38,KEN LONSDALE,ONTARIO,ONTARIO,CONSUMER,2009-12-19,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,38240,REGULAR AIR,2009-12-19
1086,6,1499,419,26535,0.02,24,0.04,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2011-01-25,HIGH,OFFICE SUPPLIES,PAPER,33091,REGULAR AIR,2011-01-27
1106,8,1527,419,30946,0.08,49,0.71,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2009-05-10,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,45218,REGULAR AIR,2009-05-12
1115,11,1541,419,2340504,0.04,12,0.61,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2009-07-14,NOT SPECIFIED,FURNITURE,TABLES,48034,DELIVERY TRUCK,2009-07-14
1115,13,1540,419,94586,0.01,47,0.59,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2009-07-14,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,48034,REGULAR AIR,2009-07-15
1090,15,1506,420,334411,0.03,18,0.59,KATRINA BAVINGER,ONTARIO,ONTARIO,CONSUMER,2009-04-26,LOW,FURNITURE,CHAIRS & CHAIRMATS,34567,DELIVERY TRUCK,2009-04-30
1750,9,2425,420,73994,0.01,28,0.38,KATRINA BAVINGER,ONTARIO,ONTARIO,CONSUMER,2009-09-18,HIGH,OFFICE SUPPLIES,ENVELOPES,37254,REGULAR AIR,2009-09-19
1091,3,1507,421,463,0.07,32,0.38,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2012-11-05,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36163,REGULAR AIR,2012-11-05
1111,4,1535,421,11967915,0.07,26,0.55,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2011-11-06,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,46503,REGULAR AIR,2011-11-09
1112,16,1536,421,32597,0.02,46,0.58,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2012-07-05,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",46726,REGULAR AIR,2012-07-05
1112,3,1537,421,4965,0.02,10,0.35,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2012-07-05,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,46726,REGULAR AIR,2012-07-07
1131,5,1560,421,8401,0.06,16,0.47,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2009-09-28,MEDIUM,FURNITURE,OFFICE FURNISHINGS,55461,REGULAR AIR,2009-09-29
1133,1,1562,421,23294,0.08,37,0.73,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-10-04,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,55969,REGULAR AIR,2010-10-07
1093,13,1509,422,11309,0.04,39,0.04,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2011-07-03,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,36675,REGULAR AIR,2011-07-06
1105,5,1526,422,10873,0.04,16,0.06,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2011-01-06,LOW,FURNITURE,OFFICE FURNISHINGS,43808,REGULAR AIR,2011-01-13
1116,13,1542,422,9439,0.07,33,0.56,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2011-10-29,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,48164,REGULAR AIR,2011-10-31
1139,8,1571,422,6966,0.07,40,0.51,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2009-02-04,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,59459,REGULAR AIR,2009-02-05
1096,14,1512,423,222261,0.02,3,0.41,LYCORIS SAUNDERS,ONTARIO,ONTARIO,HOME OFFICE,2011-06-14,LOW,TECHNOLOGY,COPIERS AND FAX,38693,REGULAR AIR,2011-06-21
1098,17,1514,424,523614,0.05,13,0.56,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2009-12-06,MEDIUM,TECHNOLOGY,OFFICE MACHINES,39015,DELIVERY TRUCK,2009-12-06
1098,6,1515,424,7402,0.07,11,0.37,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2009-12-06,MEDIUM,OFFICE SUPPLIES,PAPER,39015,REGULAR AIR,2009-12-06
1101,11,1521,424,1788453,0.04,45,0.71,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2010-09-14,MEDIUM,FURNITURE,TABLES,41059,DELIVERY TRUCK,2010-09-15
1101,17,1519,424,1257163,0.09,45,0.39,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2010-09-14,MEDIUM,TECHNOLOGY,OFFICE MACHINES,41059,REGULAR AIR,2010-09-15
1101,3,1518,424,36316,0.08,26,0.38,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2010-09-14,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,41059,EXPRESS AIR,2010-09-14
1101,13,1520,424,12886,0,21,0.55,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,2010-09-14,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,41059,EXPRESS AIR,2010-09-16
1099,13,1516,425,19808,0.02,47,0.56,DOROTHY DICKINSON,ONTARIO,ONTARIO,CORPORATE,2010-05-07,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,39265,REGULAR AIR,2010-05-08
1100,4,1517,426,32769965,0,30,0.59,MARY ZEWE,ONTARIO,ONTARIO,CORPORATE,2011-02-20,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40962,REGULAR AIR,2011-02-21
1100,2,1517,426,155366,0.03,28,0.57,MARY ZEWE,ONTARIO,ONTARIO,CORPORATE,2011-02-20,CRITICAL,OFFICE SUPPLIES,APPLIANCES,40962,REGULAR AIR,2011-02-21
1102,13,1523,427,103819,0.07,40,0.57,JANET MOLINARI,ONTARIO,ONTARIO,CORPORATE,2011-12-04,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,41664,REGULAR AIR,2011-12-06
1102,8,1522,427,548,0,5,0.43,JANET MOLINARI,ONTARIO,ONTARIO,CORPORATE,2011-12-04,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,41664,REGULAR AIR,2011-12-04
2615,8,3579,427,22166,0.08,37,0.68,JANET MOLINARI,ONTARIO,ONTARIO,CORPORATE,2012-03-30,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,11173,REGULAR AIR,2012-04-01
2667,8,3653,427,3399,0.09,7,0.72,JANET MOLINARI,ONTARIO,ONTARIO,CORPORATE,2011-05-07,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,24679,REGULAR AIR,2011-05-08
1107,1,4201,428,481367,0.03,48,0.79,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-01-04,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,46050,EXPRESS AIR,2010-01-07
1107,14,4200,428,224905,0.02,5,0.52,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-01-04,HIGH,TECHNOLOGY,COPIERS AND FAX,46050,REGULAR AIR,2010-01-05
1107,2,1528,428,87675,0.02,3,0.56,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-01-04,HIGH,OFFICE SUPPLIES,APPLIANCES,46050,REGULAR AIR,2010-01-07
1121,3,1547,428,1104142,0.07,30,0.38,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2012-03-02,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50564,REGULAR AIR,2012-03-04
1130,9,1559,428,17152,0.01,32,0.38,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-05-08,LOW,OFFICE SUPPLIES,ENVELOPES,55107,REGULAR AIR,2010-05-13
3012,8,4173,428,33685,0.01,38,0.77,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2009-03-17,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,6498,EXPRESS AIR,2009-03-18
3016,11,4181,428,57971,0.03,17,0.65,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2011-08-09,LOW,FURNITURE,TABLES,23558,DELIVERY TRUCK,2011-08-14
3016,6,4180,428,2582,0.01,4,0.36,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2011-08-09,LOW,OFFICE SUPPLIES,PAPER,23558,REGULAR AIR,2011-08-11
3027,8,4199,428,8227,0.05,27,0.51,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2011-06-21,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,42850,EXPRESS AIR,2011-06-22
1109,13,1531,429,1031963,0.03,1,0.56,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,46243,REGULAR AIR,2012-01-29
1109,6,1530,429,61435,0.02,31,0.37,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,OFFICE SUPPLIES,PAPER,46243,EXPRESS AIR,2012-01-26
1109,13,1532,429,17299,0.05,31,0.38,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,46243,REGULAR AIR,2012-01-31
1114,17,1539,429,6421,0,42,0.39,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2011-09-16,CRITICAL,TECHNOLOGY,OFFICE MACHINES,47174,REGULAR AIR,2011-09-16
1110,1,1534,430,542358,0.01,42,0.59,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,46310,REGULAR AIR,2010-07-21
1110,3,1533,430,193525,0.04,29,0.38,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,46310,REGULAR AIR,2010-07-22
1110,13,1533,430,2785,0.01,13,0.59,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,46310,REGULAR AIR,2010-07-22
1123,6,1550,431,7606,0.02,14,0.04,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2011-03-18,LOW,OFFICE SUPPLIES,PAPER,51361,EXPRESS AIR,2011-03-20
1124,11,1551,431,1805668,0,50,NULL,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2011-03-18,CRITICAL,FURNITURE,TABLES,51361,DELIVERY TRUCK,2011-03-22
1134,2,1563,431,10605,0.02,9,0.42,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2009-05-26,CRITICAL,OFFICE SUPPLIES,APPLIANCES,57153,REGULAR AIR,2009-05-28
1134,9,1564,431,6981,0.01,45,0.38,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2009-05-26,CRITICAL,OFFICE SUPPLIES,ENVELOPES,57153,REGULAR AIR,2009-05-27
1125,3,1552,432,37269,0.01,42,0.04,ROB BEEGHLY,ONTARIO,ONTARIO,CONSUMER,2010-07-24,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,51780,EXPRESS AIR,2010-07-31
1126,8,1553,433,655,0.08,11,0.75,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-10-17,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,51940,REGULAR AIR,2012-10-18
1140,1,1572,433,24964,0.08,23,0.59,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-05-28,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59878,REGULAR AIR,2012-05-29
1140,17,1572,433,1124,0.01,6,0.04,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-05-28,HIGH,TECHNOLOGY,OFFICE MACHINES,59878,REGULAR AIR,2012-05-29
1127,5,1554,434,1121974,0.05,1,0.41,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-27,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,52071,REGULAR AIR,2011-11-29
1127,3,1554,434,13685,0.01,14,0.36,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-27,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,52071,REGULAR AIR,2011-11-29
1128,5,1556,435,19641,0.01,9,0.06,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-03-05,MEDIUM,FURNITURE,OFFICE FURNISHINGS,53152,REGULAR AIR,2009-03-08
1128,6,1555,435,18667,0.02,9,0.37,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-03-05,MEDIUM,OFFICE SUPPLIES,PAPER,53152,REGULAR AIR,2009-03-07
1128,8,1555,435,18579,0.02,5,0.76,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-03-05,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,53152,REGULAR AIR,2009-03-07
1136,5,1566,436,11012021,0.09,3,0.43,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-12-04,HIGH,FURNITURE,OFFICE FURNISHINGS,58656,REGULAR AIR,2010-12-06
1136,3,1566,436,3944,0,5,0.35,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-12-04,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,58656,REGULAR AIR,2010-12-06
1142,2,1575,437,4646,0.01,3,0.52,CRAIG CARROLL,ONTARIO,ONTARIO,CORPORATE,2009-06-19,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,1218,REGULAR AIR,2009-06-22
1144,3,1578,437,31759,0.06,36,0.38,CRAIG CARROLL,ONTARIO,ONTARIO,CORPORATE,2009-03-11,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,2373,REGULAR AIR,2009-03-12
1143,5,1576,438,30359,0.01,32,0.55,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-03-02,MEDIUM,FURNITURE,OFFICE FURNISHINGS,1600,REGULAR AIR,2010-03-04
1143,6,1577,438,1916,0.04,36,0.36,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-03-02,MEDIUM,OFFICE SUPPLIES,PAPER,1600,REGULAR AIR,2010-03-03
1146,4,1580,438,64777395,0.01,37,0.58,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-07-23,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,3109,REGULAR AIR,2010-07-30
1146,5,1580,438,100574,0.01,47,0.41,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-07-23,LOW,FURNITURE,OFFICE FURNISHINGS,3109,REGULAR AIR,2010-07-30
1159,10,1601,438,104263,0.02,4,0.56,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2009-01-29,MEDIUM,FURNITURE,BOOKCASES,20480,DELIVERY TRUCK,2009-01-31
1145,12,1579,439,4837,0.02,16,0.36,CHRISTINE KARGATIS,ONTARIO,ONTARIO,SMALL BUSINESS,2011-09-07,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,2626,REGULAR AIR,2011-09-09
1147,5,1581,439,24485,0.06,14,0.47,CHRISTINE KARGATIS,ONTARIO,ONTARIO,SMALL BUSINESS,2009-04-07,MEDIUM,FURNITURE,OFFICE FURNISHINGS,3777,EXPRESS AIR,2009-04-08
1148,5,1582,440,31635,0.06,21,0.46,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2012-03-23,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,3973,REGULAR AIR,2012-03-25
1149,6,1583,440,10937,0.07,11,0.38,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-08-09,CRITICAL,OFFICE SUPPLIES,PAPER,4932,REGULAR AIR,2010-08-11
1155,17,1592,440,70194,0.01,29,0.38,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-06-06,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,13410,REGULAR AIR,2010-06-07
1155,8,1591,440,3364,0.07,4,0.77,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-06-06,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,13410,REGULAR AIR,2010-06-08
1166,4,1609,440,33753075,0.01,34,0.57,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2011-06-30,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,29318,REGULAR AIR,2011-07-01
1166,1,1608,440,295414,0.04,21,NULL,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2011-06-30,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,29318,EXPRESS AIR,2011-07-01
1150,1,1584,441,620616,0.03,50,0.59,CRAIG CARROLL,ONTARIO,ONTARIO,SMALL BUSINESS,2011-06-29,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,7239,REGULAR AIR,2011-07-01
1151,4,1585,442,1637457,0.09,31,0.58,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-06-22,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,9088,REGULAR AIR,2009-06-24
1151,3,1585,442,153837,0.03,50,0.04,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-06-22,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,9088,REGULAR AIR,2009-06-24
1163,13,1605,442,7796,0.05,16,0.52,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-04-06,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,26918,REGULAR AIR,2009-04-15
1168,6,1612,442,10821,0.08,19,0.04,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2010-06-24,CRITICAL,OFFICE SUPPLIES,PAPER,33255,EXPRESS AIR,2010-06-25
1152,9,1586,443,155453,0,16,0.04,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,2012-01-21,MEDIUM,OFFICE SUPPLIES,ENVELOPES,11428,REGULAR AIR,2012-01-21
1169,5,1614,443,38815,0,18,0.57,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,2012-04-22,HIGH,FURNITURE,OFFICE FURNISHINGS,35104,REGULAR AIR,2012-04-24
1169,8,1613,443,3631,0.04,1,0.51,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,2012-04-22,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,35104,REGULAR AIR,2012-04-25
1193,3,1646,443,19136,0.05,37,0.38,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,2012-10-13,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59683,REGULAR AIR,2012-10-14
1153,6,1588,444,206342,0.03,38,0.36,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-07,MEDIUM,OFFICE SUPPLIES,PAPER,12452,REGULAR AIR,2010-12-09
1153,3,1587,444,35695,0.08,1,0.38,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-07,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,12452,REGULAR AIR,2010-12-08
1153,8,1588,444,11286,0.04,17,0.66,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-07,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,12452,REGULAR AIR,2010-12-09
1154,16,1590,444,48364,0.01,45,0.57,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2012-09-02,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",13345,REGULAR AIR,2012-09-02
1154,8,1589,444,11682,0.02,24,0.72,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2012-09-02,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,13345,REGULAR AIR,2012-09-03
1156,3,1594,444,90664,0.07,42,0.38,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,15808,EXPRESS AIR,2010-12-14
1181,15,1628,444,754865,0.03,45,0.62,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-02-06,LOW,FURNITURE,CHAIRS & CHAIRMATS,41543,DELIVERY TRUCK,2009-02-10
1190,3,1643,444,534713,0.08,44,0.37,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-07-19,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,56101,REGULAR AIR,2010-07-22
1190,2,1642,444,2145,0.01,1,0.52,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-07-19,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,56101,REGULAR AIR,2010-07-21
1165,9,1607,444,4564,0.08,2,0.38,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-09-24,LOW,OFFICE SUPPLIES,ENVELOPES,28420,EXPRESS AIR,2009-09-24
1167,4,1611,444,7546555,0.01,8,0.57,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-01-03,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,30016,REGULAR AIR,2009-01-06
1167,6,1610,444,8556,0.03,15,0.04,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-01-03,CRITICAL,OFFICE SUPPLIES,PAPER,30016,REGULAR AIR,2009-01-05
1174,15,1620,444,94993,0.01,44,0.59,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2011-03-15,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,37121,DELIVERY TRUCK,2011-03-16
1179,12,1625,444,2384,0.02,7,0.37,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2011-03-30,MEDIUM,OFFICE SUPPLIES,LABELS,40961,REGULAR AIR,2011-03-31
1181,4,1629,444,13188685,0.03,24,0.59,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-02-06,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41543,REGULAR AIR,2009-02-10
1156,8,1595,444,88296,0.06,45,0.68,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,15808,REGULAR AIR,2010-12-16
1156,5,1593,444,12688,0.05,33,0.44,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,FURNITURE,OFFICE FURNISHINGS,15808,REGULAR AIR,2010-12-14
1156,4,1596,444,5814,0.01,3,0.58,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,15808,REGULAR AIR,2010-12-15
1157,8,1597,444,153833,0.03,39,0.54,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-05-10,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,16326,REGULAR AIR,2010-05-12
1157,6,1598,444,14746,0.06,39,0.35,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-05-10,HIGH,OFFICE SUPPLIES,PAPER,16326,REGULAR AIR,2010-05-10
1160,3,1602,444,27073,0.01,32,0.35,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-12-12,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,21091,EXPRESS AIR,2009-12-14
1158,4,1600,445,849031,0.07,50,0.81,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-04-12,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,17985,REGULAR AIR,2011-04-14
1158,15,1599,445,47388,0.01,4,0.71,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-04-12,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,17985,DELIVERY TRUCK,2011-04-13
1164,2,1606,445,949292,0.05,29,0.57,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2009-04-10,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,27456,DELIVERY TRUCK,2009-04-11
1176,4,1622,445,728025,0.04,13,0.55,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2012-03-23,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,38853,REGULAR AIR,2012-03-27
1180,15,1626,445,70937,0.01,8,0.66,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-04-19,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,41026,DELIVERY TRUCK,2011-04-20
1180,16,1627,445,5976,0.01,19,0.84,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-04-19,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",41026,EXPRESS AIR,2011-04-19
